Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Wjz4xWYHo1ptD4hjjnHB2,"Onlyfans","Onlyfans","tripsyhell,Ice Burz",2021-07-23,153931,8,false,tnsfo196i9v5cliyuhrtoqah2,2023-10-03T12:27:45Z,"hip-hop português","Miguel Augusto Amaral Ribeiro",0.51,0.783,3,-7.032,1,0.0316,0.228,0,0.0873,0.64,145.045,4
spotify:track:1zQmM92g9XAo3PEnMABsFO,"EURO STEPPIN","EURO STEPPIN","tripsyhell,Ice Burz",2021-06-25,155076,12,false,tnsfo196i9v5cliyuhrtoqah2,2023-10-03T12:27:49Z,"hip-hop português","Miguel Augusto Amaral Ribeiro",0.869,0.654,11,-7.416,1,0.256,0.37,0.0000659,0.111,0.61,129.978,4
spotify:track:0GIdixA3HPlvsqbhY3usgd,"Baby","Baby","tripsyhell,Ice Burz",2021-08-06,142400,11,false,tnsfo196i9v5cliyuhrtoqah2,2023-10-03T12:27:52Z,"hip-hop português","tripsyhell",0.61,0.65,8,-7.426,1,0.0646,0.0158,0,0.147,0.191,149.907,4
spotify:track:01cFjPA03rVNK96QMrWohA,"TERRA DO NUNCA","OKAY OKAY","pedronumb",2023-09-27,133423,0,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-06T06:13:55Z,"hip-hop português","Okay Okay",0.669,0.602,0,-7.455,0,0.144,0.266,0,0.198,0.448,114.875,4
spotify:track:1ZOyOWkGCBAN2U9ZmAppxb,"VROOM","VROOM","pedronumb",2023-06-28,137406,0,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-06T17:53:03Z,"hip-hop português","Okay Okay",0.71,0.618,3,-6.986,0,0.0803,0.134,0,0.069,0.657,154.068,4
spotify:track:79ZYDBHTPncJnFscKdeD5a,"COLISEU","OKAY OKAY","pedronumb,OhTel",2023-09-27,188841,0,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-06T17:59:52Z,"hip-hop português","Okay Okay",0.564,0.649,8,-9.206,0,0.19,0.584,0,0.114,0.633,188.126,4
spotify:track:0jRIdBXqOGA36C6Eopg9Yi,"OUTRA VEZ","OKAY OKAY","pedronumb",2023-09-27,156908,0,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-06T17:59:58Z,"hip-hop português","Okay Okay",0.756,0.676,1,-6.131,0,0.0943,0.351,0,0.135,0.659,123.977,4
spotify:track:5JlbMxTm4S4JG0qsDUFUPG,"DIZ SINCERAMENTE (QUEM É O MAIS OKAY OKAY)","OKAY OKAY","pedronumb",2023-09-27,123052,0,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-09T06:20:22Z,"hip-hop português","Okay Okay",0.717,0.571,7,-9.207,0,0.213,0.508,0,0.423,0.551,117.016,4
spotify:track:7bhTAKzDM2zE9N5H7gnCB9,"Crystal Castle","Crystal Castle","LON3R JOHNY",2018-08-12,176765,36,true,tnsfo196i9v5cliyuhrtoqah2,2023-10-19T20:34:09Z,"hip-hop português,punta","Think Music",0.662,0.494,5,-10.8,0,0.0394,0.102,0.00335,0.0997,0.343,160.089,4
spotify:track:5wMbHVkIKNLOaXrZvS97dw,"ADA","ADA","LOUIS DVART",2022-09-02,138857,14,false,tnsfo196i9v5cliyuhrtoqah2,2023-10-24T12:13:54Z,"hip-hop português","V",0.708,0.742,6,-7.105,1,0.0302,0.00316,0.00349,0.0933,0.176,140.072,4
