Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5J6CXHvsfRGyyCnQZmVPoE,"Poetic Justice","good kid m.A.A.d city","Kendrick Lamar,Drake",2012,300160,70,true,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste,rap","Aftermath",0.778,0.569,6,-9.985,0,0.378,0.158,0,0.246,0.642,135.958,4
spotify:track:1pbbsI2KGPOMu0HmuGccBu,"WILSHIRE","CALL ME IF YOU GET LOST","Tyler The Creator",2021-06-25,515865,64,true,,1970-01-01T00:00:00Z,"","Columbia",0.555,0.712,1,-7.446,1,0.323,0.0451,0.00000514,0.182,0.555,78.958,4
spotify:track:4zww0H1u0yYvyBGixrRCb9,"Mo Boy","Reflexo","Dillaz",2016-05-26,232000,61,false,,1970-01-01T00:00:00Z,"hip-hop português,punta","Seventy Five",0.756,0.655,7,-7.034,1,0.397,0.555,0.00000354,0.102,0.389,180.165,4
spotify:track:4tqcoej1zPvwePZCzuAjJd,"Wet Dreamz","2014 Forest Hills Drive","J. Cole",2014-12-09,239266,83,true,,1970-01-01T00:00:00Z,"rap","Roc Nation Records LLC",0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,4
spotify:track:43cgG8MwilYEmsYvqom2bJ,"The Way I Am","The Marshall Mathers LP","Eminem",2001-08-20,290426,48,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.785,0.871,4,-2.692,0,0.265,0.144,0,0.309,0.315,87.248,4
spotify:track:4vTfXktjuhBSvPlf17xcxZ,"More Life (feat. Q Tip)","Just Until....","Cordae,Q-Tip",2021-04-22,191032,41,true,,1970-01-01T00:00:00Z,"hip-hop da Costa Leste","Art@War/Atlantic Records",0.573,0.571,6,-6.943,1,0.558,0.343,0.00000209,0.145,0.347,82.585,4
spotify:track:1fsAJKiNZLci7vsrX861mY,"Hereditário (Ao Vivo)","Hereditário (Ao Vivo)","Sam The Kid,Orelha Negra,ORQUESTRA",2020-11-07,286320,17,false,,1970-01-01T00:00:00Z,"hip-hop português,trip hop","QUARTO MÁGICO",0.608,0.777,8,-7.754,0,0.407,0.473,0,0.985,0.564,97.717,4
spotify:track:11qa6plS660rrrkf6VJ3cX,"03’ Adolescence","2014 Forest Hills Drive","J. Cole",2014-12-09,264213,66,true,,1970-01-01T00:00:00Z,"rap","Roc Nation Records LLC",0.528,0.811,1,-6.181,1,0.59,0.395,0,0.274,0.26,70.58,4
spotify:track:5VPuqbBhQwMoHxtsB2zNBS,"Bloodsport","Hell On Earth","Mobb Deep",1996-11-19,215066,46,true,,1970-01-01T00:00:00Z,"old school hip-hop,hip-hop da Costa Leste,hardcore hip-hop,hip-hop,gangster rap","LOUD Records",0.913,0.664,9,-2.6,1,0.303,0.0814,0.0000113,0.119,0.659,88.177,4
spotify:track:5iBEUyRJL5fV0Hl5L5AqoR,"Life is Like a Dice Game - Spotify Singles","Life is Like a Dice Game - Spotify Singles","Nas,Cordae,Freddie Gibbs",2021-07-01,284093,44,true,,1970-01-01T00:00:00Z,"hip-hop da Costa Leste,old school hip-hop,hip-hop,hip-hop alternativo","Mass Appeal",0.663,0.881,5,-3.854,0,0.311,0.122,0,0.294,0.628,92.967,4
spotify:track:3VYzbU22BooAROigHHwycs,"Swimming Pools (Drank) - Extended Version","good kid m.A.A.d city","Kendrick Lamar",2012,313786,69,true,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste","Aftermath",0.669,0.485,6,-7.744,0,0.417,0.123,0.0000268,0.604,0.261,74.376,4
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,81,true,,1970-01-01T00:00:00Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
spotify:track:3yfqSUWxFvZELEM4PmlwIR,"The Real Slim Shady","The Marshall Mathers LP","Eminem",2000-05-23,284200,88,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Interscope",0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,4
spotify:track:2aPTvyE09vUCRwVvj0I8WK,"Sundress","Sundress","A$AP Rocky",2018-11-20,158205,87,true,,1970-01-01T00:00:00Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.721,0.707,6,-6.364,1,0.0595,0.181,0.00000368,0.143,0.743,125.005,4
