Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,"Look Alive (feat. Drake)","Look Alive (feat. Drake)","BlocBoy JB,Drake",2018-02-09,181263,13,true,,2018-12-24T11:07:17Z,"rap","OVO Sound/Warner Records",0.922,0.581,10,-7.495,1,0.27,0.00104,0.0000586,0.105,0.595,140.022,4
spotify:track:1SIqOwHozSNYd17k0P5wha,"Grillz (Zizzy Jr)","IV","Wet Bed Gang,Zizzy Jr",2018-02-22,224516,30,false,,2018-12-24T11:07:17Z,"hip-hop português","WBG Records",0.772,0.778,8,-4.009,0,0.423,0.399,0,0.07,0.777,186.151,4
spotify:track:7Ie9W94M7OjPoZVV216Xus,"Not Afraid","Recovery","Eminem",2010-06-18,248133,82,true,,2018-12-24T11:07:17Z,"rap,hip-hop","Aftermath",0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,5
spotify:track:2ZRo7axmMPeSVUvDbGkJah,"Hope","?","XXXTENTACION",2018-03-16,110886,85,true,,2018-12-24T11:07:17Z,"emo rap","Bad Vibes Forever, LLC",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
spotify:track:1kIExRNncDWe7eIUktX3bL,"93","Day69: Graduation Day","6ix9ine",2018-04-10,136220,0,true,,2018-12-24T11:07:17Z,"","ScumGang Records / TenThousand Projects",0.798,0.904,7,-2.54,1,0.186,0.0327,0,0.0791,0.622,130.003,4
spotify:track:7MDJHxdvacj40rB1q9Q8lp,"Guacamole","Guacamole","Roy Purdy",2016-03-02,179983,0,true,,2018-12-24T11:07:17Z,"","Roy Purdy",0.973,0.922,8,-4.797,1,0.0837,0.304,0.0000177,0.271,0.973,130.718,4
spotify:track:4Km5HrUvYTaSUfiSGPJeQR,"Bad and Boujee (feat. Lil Uzi Vert)","Culture","Migos,Lil Uzi Vert",2017-04-07,343150,7,true,,2018-12-24T11:07:17Z,"trap,rap melódico","Quality Control Music",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4
spotify:track:7dt6x5M1jzdTEt8oCbisTK,"Better Now","beerbongs & bentleys","Post Malone",2018-04-27,231266,83,true,,2018-12-24T11:07:17Z,"","Republic Records",0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07,4
spotify:track:6x2rRBF5c7d6ABYyTlfN5n,"A Partir de Agora","Pratica(Mente)","Sam The Kid",2006-12-04,253893,0,false,,2018-12-24T11:07:17Z,"hip-hop português","edel records",0.56,0.803,8,-7.706,1,0.443,0.28,0,0.919,0.953,96.719,4
spotify:track:7FVLzo21IGpQp96Hdl7au5,"Roça Roça 3","Hit de Verão Gr6","Mc Brinquedo",2017-12-22,158769,0,true,,2018-12-24T11:07:17Z,"funk,funk consciente,funk brasileiro,trap funk","GR6 MUSIC",0.91,0.547,8,-7.698,0,0.0957,0.384,0,0.0421,0.723,130.09,4
spotify:track:6WlxcZKpEV6Bwe9InoVhMp,"WIFI LIT","BEASTMODE 2","Future",2018-07-06,176630,51,true,,2018-12-24T11:07:17Z,"rap","Epic/Freebandz",0.884,0.579,2,-6.847,1,0.299,0.064,0.00000238,0.182,0.313,144.973,4
spotify:track:3u44nNvPgxneJFFIrlbAz2,"Heaven","Lisboa","Richie Campbell",2017-12-21,231262,46,false,,2018-12-24T11:07:17Z,"hip-hop português","Richie Campbell",0.568,0.546,8,-7.914,0,0.127,0.13,0,0.109,0.518,99.995,4
spotify:track:5IaHrVsrferBYDm0bDyABy,"Taste (feat. Offset)","Taste (feat. Offset)","Tyga,Offset",2018-05-16,232959,72,true,,2018-12-24T11:07:17Z,"","Last Kings Music / EMPIRE",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4
spotify:track:2DhLN3tbJkM3maVXqe8Zfy,"Xamã","Xamã","ProfJam",2016-12-22,246857,0,true,,2018-12-24T11:07:17Z,"hip-hop português","Think Music",0.558,0.62,5,-6.91,0,0.0708,0.188,0.000176,0.159,0.383,104.823,4
spotify:track:7AFASza1mXqntmGtbxXprO,"changes","?","XXXTENTACION",2018-03-16,121886,78,false,,2018-12-24T11:07:17Z,"emo rap","Bad Vibes Forever, LLC",0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4
spotify:track:4VSQjXeWif1YluDDhY0eOY,"Voar (Gson)","IV","Wet Bed Gang,Gson",2018-02-22,249083,46,false,,2018-12-24T11:07:17Z,"hip-hop português","WBG Records",0.768,0.776,8,-3.904,0,0.276,0.206,0,0.0774,0.411,96.006,4
spotify:track:4MXhiYIRDMGAuvZc5IFTwC,"ASTROTHUNDER","ASTROWORLD","Travis Scott",2018-08-03,142969,80,true,,2018-12-24T11:07:17Z,"rap","Cactus Jack / Epic",0.7,0.46,4,-8.111,0,0.0661,0.142,0.0000481,0.111,0.286,151.901,4
spotify:track:1v54pVfqtSC7KbTu2C2pnM,"You’re Never Over","Recovery","Eminem",2010-06-18,305680,54,true,,2018-12-24T11:07:17Z,"rap,hip-hop","Aftermath",0.691,0.96,4,-1.616,1,0.198,0.0193,0,0.0626,0.645,157.02,4
spotify:track:44Du2IM1bGY7dicmLfXbUs,"Final Fantasy","Scorpion","Drake",2018-06-29,219960,57,true,,2018-12-24T11:07:17Z,"rap","Cash Money/Drake LP6",0.5,0.449,0,-10.977,1,0.442,0.422,0.00000796,0.115,0.104,144.206,1
spotify:track:3uFmweGlFudKNiX13XFwFm,"Molly","Lil Pump","Lil Pump",2017-10-06,122996,46,true,,2018-12-24T11:07:17Z,"","Warner Records",0.917,0.624,4,-6.728,1,0.147,0.0579,0,0.0714,0.343,124.984,4
spotify:track:0lnxDaGdE5Dc9Nrtvmz8eV,"Pormenores","Desde a Origem","Bispo,Sam The Kid",2015-11-30,250356,47,false,,2018-12-24T11:07:17Z,"hip-hop português","Bispo",0.822,0.405,11,-9.194,1,0.318,0.593,0.0006,0.0952,0.419,99.769,4
spotify:track:7dXm8wT7ahF8iSWuIeUHx7,"Interlúdio","Reflexo","Dillaz",2016-05-29,133043,0,false,,2018-12-24T11:07:17Z,"hip-hop português,punta","Yellow Submarine Studios",0.844,0.555,9,-10.518,1,0.12,0.00917,0.216,0.585,0.855,92.021,4
spotify:track:7ycWLEP1GsNjVvcjawXz3z,"Praise The Lord (Da Shine) (feat. Skepta)","TESTING","A$AP Rocky,Skepta",2018-05-25,205040,85,true,,2018-12-24T11:07:17Z,"rap,grime,grime do Reino Unido","A$AP Worldwide/Polo Grounds Music/RCA Records",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
spotify:track:5C8O7kz7g1wHILy0WwFj7f,"Flip","FUTURE","Future",2017-06-30,254186,46,true,,2018-12-24T11:07:17Z,"rap","Epic/Freebandz/A1",0.755,0.317,9,-11.071,1,0.487,0.126,0,0.128,0.588,145.978,4
spotify:track:3clCSxuadGNtporvpDX93N,"Minha Pergunta","AClara","Piruka",2017-01-06,179450,26,false,,2018-12-24T11:07:17Z,"hip-hop português","Swg Music",0.671,0.493,4,-10.354,0,0.077,0.796,0.000243,0.149,0.187,85,4
spotify:track:05And5JRQJeIaMASE5D9Nj,"4Peat","XXXTENTACION Presents: Members Only Vol. 3","XXXTENTACION,Ski Mask The Slump God",2017-07-14,162213,53,true,,2018-12-24T11:07:17Z,"emo rap","Bad Vibes Forever / EMPIRE",0.914,0.515,1,-9.934,1,0.356,0.0031,0,0.105,0.215,150.016,4
spotify:track:3aJ66zarLOVW4o2nPDxg0g,"Grab the Wheel","Lil Uzi Vert vs. The World","Lil Uzi Vert",2016-05-27,295680,57,true,,2018-12-24T11:07:17Z,"rap melódico","Generation Now/Atlantic",0.748,0.48,5,-6.37,0,0.14,0.388,0,0.139,0.296,137.835,4
spotify:track:4URMrWohpNPttuLBaDnynn,"Prego a fundo","Alcateia","Jimmy P",2018-03-23,212008,0,false,,2018-12-24T11:07:17Z,"hip-hop português,quizomba","NorteSul",0.724,0.354,8,-10.908,1,0.248,0.234,0.000786,0.211,0.303,110.916,4
spotify:track:6Xk7PnitV9jCRorWt2LiVZ,"Berzerk","The Marshall Mathers LP2 (Deluxe)","Eminem",2013-11-05,238746,69,true,,2018-12-24T11:07:17Z,"rap,hip-hop","Aftermath",0.739,0.872,2,-4.059,1,0.332,0.0216,0,0.26,0.674,95.081,4
spotify:track:1ftBvRj542ol7LT1A0EtL7,"Devia Ir","Devia Ir","Wet Bed Gang",2018-07-20,293748,4,false,,2018-12-24T11:07:17Z,"hip-hop português","Wet Bed Gang",0.714,0.51,5,-7.965,0,0.403,0.638,0,0.236,0.486,94.205,4
spotify:track:2WP8G2pdddDmnh1xbfKBOI,"Finesse","Scorpion","Drake",2018-06-29,182080,77,false,,2018-12-24T11:07:17Z,"rap","Cash Money/Drake LP6",0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,4
spotify:track:4S8d14HvHb70ImctNgVzQQ,"I Love It (& Lil Pump)","I Love It","Kanye West,Lil Pump",2018-09-07,127946,71,true,,2018-12-24T11:07:17Z,"rap","Getting Out Our Dreams, Inc./Def Jam Recordings",0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,4
spotify:track:0Uv5Kp8sEnriJjkX4oLfNI,"Paul - Skit","Kamikaze","Paul Rosenberg",2018-08-31,35240,48,false,,2018-12-24T11:07:17Z,"","Aftermath",0.636,0.335,11,-13.327,1,0.966,0.993,0,0.342,0.561,161.68,4
spotify:track:23luOrEVHMfoX0AhfbQuS6,"FEAR.","DAMN.","Kendrick Lamar",2017-04-14,460573,69,true,,2018-12-24T11:07:17Z,"hip-hop,hip-hop da Costa Oeste","Aftermath",0.588,0.479,1,-7.039,1,0.281,0.604,0.0000072,0.527,0.434,150.414,4
spotify:track:7dfnABz8VGAltq7Zfu0RdV,"Verdade Ou Consequência","A Grande Tribulação","Dealema",2011-12-22,243506,0,true,,2018-12-24T11:07:17Z,"hip-hop português","Banzé",0.583,0.495,1,-12.296,1,0.276,0.134,0,0.281,0.388,96.049,4
spotify:track:50M6OoX03ViKzJzg4w83l1,"Não Me Lembro","Não Me Lembro","Waze,Karetus",2018-04-17,222446,13,false,,2018-12-24T11:07:17Z,"hip-hop português","VIDISCO",0.746,0.844,0,-1.843,0,0.154,0.435,0,0.095,0.665,139.974,4
spotify:track:4qWCFTuNnmGNdY4egtb4ZY,"Otherside","beerbongs & bentleys","Post Malone",2018-04-27,228226,64,true,,2018-12-24T11:07:17Z,"","Republic Records",0.652,0.641,9,-5.667,0,0.0353,0.324,0.00000273,0.208,0.111,104.929,4
spotify:track:1QgTBfRN5m81a5K01qens6,"444+222","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,247347,59,true,,2018-12-24T11:07:17Z,"rap melódico","Generation Now/Atlantic",0.791,0.513,10,-6.568,0,0.269,0.0235,0.0000283,0.101,0.481,76.997,4
spotify:track:2238g52GfdZUhabBf6KQnX,"All About You - Ao Vivo","Live at Campo Pequeno","Richie Campbell",2014-12-15,284693,14,false,,2018-12-24T11:07:17Z,"hip-hop português","Richie Campbell",0.456,0.534,8,-11.914,1,0.103,0.343,0.0000368,0.909,0.411,165.525,4
spotify:track:0ANExk8Iu85oqCgk82rG64,"Almost Famous","Recovery","Eminem",2010-06-18,292480,54,true,,2018-12-24T11:07:17Z,"rap,hip-hop","Aftermath",0.537,0.961,0,-1.498,1,0.295,0.0253,0,0.332,0.487,82.44,4
spotify:track:1LKzsVeYr5IAI4FYWUQr2W,"Raw Shit","Poesia Urbana Vol. 1","Tekilla & Kulpado",2007-07-03,199346,5,true,,2018-12-24T11:07:17Z,"hip-hop português","Horizontal",0.824,0.747,6,-5.748,0,0.307,0.278,0,0.0841,0.74,98.082,4
spotify:track:2zl8qYjVVBqozLtH094pvT,"Tem Coca Aí Na Geladeira","É Só Sucesso Malandro","Bezerra Da Silva",2002-09-01,194266,47,false,,2018-12-24T11:07:17Z,"samba,pagode","Atração",0.654,0.698,9,-10.3,1,0.167,0.347,0,0.0697,0.906,90.168,4
spotify:track:2GVwuofy6XO75DuNAHHh52,"Pagode","Filhos do Rossi","Wet Bed Gang",2017-06-28,217400,0,false,,2018-12-24T11:07:17Z,"hip-hop português","WBG Records",0.553,0.858,4,-4.06,0,0.274,0.397,0,0.251,0.64,91.809,4
