Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2Ygs64z9ywJGakuKU8tr6o,"Clocks","Clocks","Coldplay",2003-03-24,307879,56,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
spotify:track:6nek1Nin9q48AVZcWs9e9D,"Paradise","Mylo Xyloto","Coldplay",2011-10-24,278719,88,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,4
spotify:track:27jdUE1EYDSXZqhjuNxLem,"Magic","Magic","Coldplay",2014-03-03,285014,58,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4
spotify:track:1yqMgZNrevsWMLWfO2PRp5,"Charlie Brown","Mylo Xyloto","Coldplay",2011-10-24,285159,72,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,4
spotify:track:51inJOifIQ6J8aAXbNFIGM,"Violet Hill","Violet Hill","Coldplay",2008-05-06,222653,43,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.345,0.581,1,-7.875,0,0.0369,0.0603,0.00127,0.115,0.108,76.022,4
spotify:track:1dNIEtp7AY3oDAKCGg2XkH,"Something Just Like This","Something Just Like This","The Chainsmokers,Coldplay",2017-02-22,247626,75,false,m1gr4,2021-04-07T13:57:24Z,"","Disruptor Records/Columbia",0.607,0.649,11,-6.695,0,0.0362,0.0306,0.0000246,0.174,0.505,102.996,4
spotify:track:740Au2frGDk4QcTm8xtAph,"Life in Technicolor ii","Prospekt's March","Coldplay",2008-06-06,245099,32,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.473,0.91,9,-7.06,1,0.0391,0.00159,0.0000529,0.248,0.293,131.052,4
spotify:track:3RiPr603aXAoi4GHyXx0uy,"Hymn for the Weekend","A Head Full of Dreams","Coldplay",2015-12-04,258266,87,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.491,0.693,0,-6.487,0,0.0377,0.211,0.00000692,0.325,0.412,90.027,4
spotify:track:6uJwPeBGb3swi85TSr9iIz,"Miracles (Someone Special)","Kaleidoscope EP","Coldplay,Big Sean",2017-07-13,276906,61,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.624,0.824,6,-5.501,1,0.0445,0.0167,0.00029,0.138,0.366,97.012,4
spotify:track:6YQlCOZnlFmqeciAh58fDE,"Orphans","Orphans / Arabesque","Coldplay",2019-10-24,197533,55,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,4
spotify:track:06inBM2SUiyg3nGDC2KvUG,"Strawberry Swing","Strawberry Swing","Coldplay",2009-09-13,249666,42,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.195,0.669,1,-10.457,1,0.0601,0.00804,0.788,0.238,0.428,173.12,4
spotify:track:69uxyAqqPIsUyTO8txoP2M,"Adventure of a Lifetime","A Head Full of Dreams","Coldplay",2015-12-04,263786,88,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
spotify:track:4SwVcoBjjawbnexIiUDLc5,"Lost+ (with Jay-Z)","Lost!","Coldplay",2008-11-07,256902,41,true,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.242,0.804,7,-7.019,1,0.0595,0.00814,0.515,0.36,0.402,174.247,4
spotify:track:4Tw9JYF9HOuPRyccNWMgwf,"The Hardest Part","X&Y","Coldplay",2005-06-07,262880,66,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone Records Limited",0.5,0.844,10,-5.883,1,0.0368,0.0228,0.00398,0.455,0.445,123.721,4
spotify:track:2aXZp30TocFnABRPF1Isrl,"In My Place","In My Place","Coldplay",2002-08-05,228933,48,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.433,0.561,9,-6.513,1,0.0268,0.0446,0.00000152,0.191,0.214,144.737,4
spotify:track:6XJ2PVp2Vs9G2j5B2Cbbnb,"Princess of China - Radio Edit","Princess of China","Coldplay,Rihanna",2012-06-01,217575,51,false,m1gr4,2021-04-07T13:57:24Z,"","Parlophone UK",0.402,0.7,9,-5.918,0,0.0361,0.00171,0.00641,0.191,0.314,85.025,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,90,false,m1gr4,2021-04-07T13:59:39Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:7FdUvDkaE24o3FPIWTvzv2,"Follow You","Follow You / Cutthroat","Imagine Dragons",2021-03-12,175643,66,false,m1gr4,2021-04-07T13:59:39Z,"","KIDinaKORNER/Interscope Records",0.542,0.732,9,-5.956,1,0.0521,0.00209,0.0000792,0.496,0.489,124.912,4
