Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7MAOLAitzWQ9bqgJ8y2tPn,Body,Body,"GROGNation,Sam The Kid",17/04/2020,292610,0,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Faded Records,0.79,0.705,9,-6.624,0,0.257,0.33,0,0.132,0.522,101.558,4
spotify:track:6TCfbxgcjQwxCzM4Vmi6kf,If I Had,The Slim Shady LP (Expanded Edition),Eminem,23/02/1999,245546,48,TRUE,,1970-01-01T00:00:00Z,"rap,hip-hop",Aftermath,0.786,0.59,7,-4.974,0,0.19,0.000521,0.0000326,0.106,0.305,168.195,3
spotify:track:3l6lmZCaZdnc90MI2BktqP,Lost Ones,Cole World: The Sideline Story,J. Cole,27/09/2011,263720,60,TRUE,,1970-01-01T00:00:00Z,rap,Roc Nation LLC,0.727,0.781,5,-8.614,1,0.29,0.103,0,0.0537,0.682,81.076,4
spotify:track:4UOEJEUPj8ccildg7jtT2Z,Youth,Hibrido,Allen Halloween,18/08/2015,291447,39,FALSE,,1970-01-01T00:00:00Z,hip-hop português,2015 HALLOWEEN,0.548,0.535,11,-9.14,1,0.0743,0.367,0.000975,0.113,0.258,92.602,3
spotify:track:1fsAJKiNZLci7vsrX861mY,Hereditário (Ao Vivo),Hereditário (Ao Vivo),"Sam The Kid,Orelha Negra,ORQUESTRA",07/11/2020,286320,17,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,trip hop",QUARTO MÁGICO,0.608,0.777,8,-7.754,0,0.407,0.473,0,0.985,0.564,97.717,4
spotify:track:3i7DYnwcLwCUHyaJlEh3od,Galileu,Galileu,Dillaz,13/11/2020,182362,50,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.891,0.376,7,-11.257,0,0.492,0.577,0.0000477,0.0994,0.627,127.143,4
spotify:track:2Y3ysjCzpdsg2HlVYB6AUh,Respeito,Rap Proibido,Alcool Club,12/04/2016,204486,0,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Alcool Club,0.777,0.744,2,-6.653,1,0.286,0.108,0,0.207,0.791,101.972,4
spotify:track:6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,DAMN.,"Kendrick Lamar,Zacari",14/04/2017,213400,88,FALSE,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste",Aftermath,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,4
spotify:track:4xkOaSrkexMciUUogZKVTS,Till I Collapse,The Eminem Show,"Eminem,Nate Dogg",26/05/2002,297786,86,TRUE,,1970-01-01T00:00:00Z,"rap,hip-hop,g-funk,hip-hop da Costa Oeste,old school hip-hop",Aftermath,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),"Juice WRLD,YoungBoy Never Broke Again",04/10/2019,189322,70,TRUE,,1970-01-01T00:00:00Z,"rap melódico,emo rap",Grade A Productions/Interscope Records,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,4
spotify:track:4DGWnyep0MtY3UClLXo2Px,KAYA,Problema,"Monsta,Deezy,Prodigio",11/08/2014,225488,44,TRUE,,1970-01-01T00:00:00Z,"hip-hop português,quizomba,kuduro",DOPEMUZIK,0.44,0.767,1,-4.679,1,0.345,0.47,0,0.655,0.658,86.289,4
spotify:track:5cXg9IQS34FzLVdHhp7hu7,Big Shot (with Travis Scott),Black Panther The Album Music From And Inspired By,"Kendrick Lamar,Travis Scott",09/02/2018,221826,64,TRUE,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste,rap",Black Panther (TDE/DMG) PS,0.855,0.478,1,-9.116,1,0.193,0.00759,0,0.101,0.283,130.018,4
spotify:track:6J6CnyXxr7RPYRwLX6P9u0,Bonança,Bonança,"Phoenix Rdc,Boss AC",08/03/2020,226279,0,TRUE,,1970-01-01T00:00:00Z,hip-hop português,PHOENIX RDC,0.426,0.557,0,-7.902,1,0.295,0.151,0.0000171,0.112,0.369,178.349,4
spotify:track:6ZJzDkUI9vs7RhI5crgEql,Sonhar Nesta Vida,Reflexo,Dillaz,26/05/2016,241093,47,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.726,0.491,9,-11.166,0,0.126,0.519,0.00000659,0.0965,0.287,109.936,4
spotify:track:1wTH87zcNcR4vn1iJLDv0c,Last Name (feat. Lil Durk),Last Name (feat. Lil Durk),"Future,Lil Durk",15/11/2019,209586,43,TRUE,,1970-01-01T00:00:00Z,"rap,drill de Chicago,drill",Epic/Freebandz,0.671,0.568,0,-6.48,1,0.421,0.17,0,0.139,0.336,113.296,5
spotify:track:0c7K73roy6RW4ebDkf4yGh,VALENTINO,VALENTINO,24kGoldn,25/01/2019,179133,52,TRUE,,1970-01-01T00:00:00Z,,Records/Columbia,0.744,0.718,9,-4.853,0,0.181,0.197,0,0.134,0.549,151.098,4
spotify:track:0BSjMgK9Z1d30F5mUc3nET,Lotto,Lotto,Joyner Lucas,11/03/2020,230320,44,TRUE,,1970-01-01T00:00:00Z,,Twenty Nine Music Group (Joyner Lucas),0.952,0.722,8,-5.459,1,0.19,0.0379,0.000428,0.119,0.759,130.011,4
spotify:track:7aodq753EvpFC2iL3kljei,Dia de Um Dread de 16 Anos,Projecto Mary Witch,"Allen Halloween,Maradox 1º",04/10/2006,798840,41,TRUE,,1970-01-01T00:00:00Z,hip-hop português,Sonoterapia,0.59,0.946,11,-4.723,0,0.458,0.202,0,0.699,0.132,89.762,4
spotify:track:5hpDpEK863y4BuHYWPZROd,Cria Actividade,Cria Actividade,"SPLIFF,Dillaz",14/11/2014,260946,42,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.659,0.529,9,-9.839,0,0.0855,0.779,0.000154,0.138,0.175,77.989,4
spotify:track:3jMTlT6QPDmi0rqYtnuTSJ,Do Vinho,Artesanacto,Alcool Club,01/01/2010,206769,0,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Alcool Club,0.779,0.383,11,-9.99,0,0.552,0.369,0,0.11,0.66,89.034,4
spotify:track:6Esm2XoX3JwEkCQLybx03R,O Re$To,O Re$To,"X-Tense,DJ HYPE MYKE",22/02/2020,304600,39,TRUE,,1970-01-01T00:00:00Z,hip-hop português,ROOD,0.763,0.784,4,-4.586,0,0.311,0.488,0.0000277,0.367,0.871,90.439,4
spotify:track:1H0YW3dRWOWu7aAkn7SuhD,Dinâmico,Dinâmico,Bispo,20/07/2018,265170,48,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Bispo,0.52,0.59,4,-8.212,0,0.352,0.671,0,0.111,0.138,82.527,4
spotify:track:6Lu4LreN9YevvN26udZ5pE,1100 Cegonhas,1100 Cegonhas,Dillaz,12/06/2018,235200,53,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.817,0.525,8,-9.495,1,0.136,0.0805,0.00000156,0.137,0.286,100.112,4
spotify:track:1jzIJcHCXneHw7ojC6LXiF,Potato Salad,Potato Salad,"Tyler The Creator,A$AP Rocky",28/09/2018,182493,70,TRUE,,1970-01-01T00:00:00Z,rap,Columbia/RCA,0.538,0.612,2,-6.02,1,0.424,0.308,0,0.213,0.684,168.197,4
spotify:track:7pftyoRLnjv0IGeLEimOag,Livre-Arbitrio o Último Mundo,Hibrido,"Allen Halloween,Kapataz,Krazye Loko,Kosmikilla,Bottle,Landin KS,J-Cap,Prophecy,Kinous",18/08/2015,765015,28,FALSE,,1970-01-01T00:00:00Z,hip-hop português,2015 HALLOWEEN,0.404,0.794,9,-8.285,0,0.507,0.213,0,0.103,0.0398,178.362,4
spotify:track:1wHZx0LgzFHyeIZkUydNXq,Antidote,Rodeo,Travis Scott,04/09/2015,262693,76,TRUE,,1970-01-01T00:00:00Z,rap,Cactus Jack / Epic,0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
spotify:track:4zww0H1u0yYvyBGixrRCb9,Mo Boy,Reflexo,Dillaz,26/05/2016,232000,61,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.756,0.655,7,-7.034,1,0.397,0.555,0.00000354,0.102,0.389,180.165,4
spotify:track:7hxHWCCAIIxFLCzvDgnQHX,Lemonade (feat. Gunna Don Toliver & NAV),B4 The Storm,"Internet Money,Gunna,Don Toliver,NAV",28/08/2020,195428,7,TRUE,,1970-01-01T00:00:00Z,rap melódico,Internet Money Records/ TenThousand Projects,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
spotify:track:3FNy4yzOhHhFBeA5p4ofoq,Young Wild & Free (feat. Bruno Mars),Young Wild & Free (feat. Bruno Mars),"Snoop Dogg,Wiz Khalifa,Bruno Mars",21/10/2011,207346,75,FALSE,,1970-01-01T00:00:00Z,"g-funk,hip-hop da Costa Oeste,gangster rap,hip-hop,old school hip-hop,rap",Rostrum/Atlantic,0.553,0.652,0,-6.685,1,0.206,0.0897,0,0.111,0.551,94.505,4
spotify:track:3LW1K9gdfbLDm7LayhLB4c,Mariana,Outros Tempos,XEG,25/05/2009,175560,42,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Footmovin',0.593,0.794,9,-5.429,1,0.0904,0.0557,0,0.249,0.576,105.081,4
spotify:track:48pkcJ1qoFk11H3KbvAQde,Be Your Fucking Self,Be Your Fucking Self,Dax,08/07/2017,89600,0,TRUE,,1970-01-01T00:00:00Z,,Daniel Dax Entertainment,0.606,0.837,1,-4.565,0,0.322,0.366,0,0.576,0.604,93.719,4
spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,Sweet Action,Jack Harlow,13/03/2020,139741,75,TRUE,,1970-01-01T00:00:00Z,,Generation Now/Atlantic,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
spotify:track:37M00uZSz6smSxZ7pHchuh,Impec,Deepak Looper,Papillon,21/03/2018,193492,56,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Sente Isto,0.799,0.232,4,-15.807,1,0.0486,0.436,0,0.105,0.692,105.099,4
spotify:track:0T6f9hRg2a5Yu6xE0YM7g4,Marmita Boy,Hibrido,Allen Halloween,18/08/2015,183465,39,FALSE,,1970-01-01T00:00:00Z,hip-hop português,2015 HALLOWEEN,0.394,0.41,2,-13.915,0,0.421,0.554,0.00136,0.109,0.208,83.065,4
spotify:track:0B7cLiUsuRU8VXlgx715wb,Reflexo,Reflexo,Dillaz,26/05/2016,311053,38,FALSE,,1970-01-01T00:00:00Z,"hip-hop português,punta",Seventy Five,0.886,0.489,0,-10.939,0,0.272,0.323,0,0.128,0.524,125.004,4
spotify:track:5mbatDCvLYp8C7dnMkizao,Serenata,The Art of Slowing Down,Slow J,17/03/2017,216830,0,FALSE,,1970-01-01T00:00:00Z,hip-hop português,Slow J,0.576,0.314,3,-6.938,0,0.115,0.858,0,0.102,0.425,178.881,3
spotify:track:2BSuTvvgGd7cfX1JTM9lZE,Água de Coco,#FFFFFF,ProfJam,22/02/2019,222125,46,FALSE,,1970-01-01T00:00:00Z,hip-hop português,ProfJam,0.798,0.489,11,-7.695,0,0.0446,0.399,0,0.0956,0.129,119.966,4
spotify:track:3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Destined 2 Win,"Lil Tjay,6LACK",02/04/2021,205458,78,TRUE,,1970-01-01T00:00:00Z,"drill de Brooklyn,rap melódico",Columbia,0.907,0.393,4,-7.636,0,0.0539,0.451,0.00000135,0.135,0.202,104.949,4
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,06/12/2019,196652,85,TRUE,,1970-01-01T00:00:00Z,rap melódico,Atlantic Records,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
spotify:track:5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),Nuthin' 2 Prove,"Lil Yachty,Juice WRLD",19/10/2018,166343,70,TRUE,,1970-01-01T00:00:00Z,"rap melódico,emo rap",Quality Control Music/Motown Records/Capitol Records,0.721,0.508,7,-7.496,1,0.394,0.317,0,0.153,0.457,159.911,4
spotify:track:5BwQjRasNcdRPuVWKcHto2,h u n g e r . o n . h i l l s i d e (with Bas),The Off-Season,"J. Cole,Bas",14/05/2021,238971,64,TRUE,,1970-01-01T00:00:00Z,rap,"Dreamville, Inc., Under exclusive license to Roc Nation Records",0.563,0.703,2,-5.756,1,0.0702,0.126,0,0.213,0.294,94.983,4
spotify:track:7fDB2Lxu1Rg3GccMvtl3aB,Atlantis,Club 120,"Alcool Club,Praso,Montana",01/06/2014,226335,43,FALSE,,1970-01-01T00:00:00Z,hip-hop português,ARTESANACTO,0.539,0.713,7,-5.243,0,0.058,0.615,0.0000012,0.148,0.51,140.689,4
spotify:track:0en8HmOkTGJpGwaBdi16Tk,Nuvem,Animália,Valas,11/12/2020,191111,8,TRUE,,1970-01-01T00:00:00Z,hip-hop português,Universal Music Portugal SA,0.826,0.364,4,-12.291,0,0.172,0.163,0.0000165,0.0872,0.244,107.998,4
spotify:track:7e0nXDIIa6hFqI4HmuanLP,Soul Food II,No Pressure,Logic,24/07/2020,333777,50,TRUE,,1970-01-01T00:00:00Z,,Def Jam Recordings,0.457,0.909,6,-4.749,0,0.328,0.13,0,0.48,0.615,87.412,4
spotify:track:57ZUX6TNyKLBydAdVVd02x,p u n c h i n ‘ . t h e . c l o c k,The Off-Season,J. Cole,14/05/2021,112578,59,TRUE,,1970-01-01T00:00:00Z,rap,"Dreamville, Inc., Under exclusive license to Roc Nation Records",0.769,0.74,11,-6.579,0,0.378,0.197,0,0.171,0.692,94.104,4
spotify:track:10bt2wAkFgCWRCEOyAyWT9,How Could You Leave Us,Therapy Session,NF,22/04/2016,322586,64,FALSE,,1970-01-01T00:00:00Z,hip-hop cristão,Capitol CMG Label Group,0.536,0.708,6,-7.882,1,0.758,0.513,0,0.0951,0.09,78.33,4
spotify:track:1giQJIkaBcmEG1j4fkebZ2,Mortalhas,Mortalhas,ProfJam,19/06/2017,271448,0,FALSE,,1970-01-01T00:00:00Z,hip-hop português,ProfJam,0.703,0.656,11,-7.171,0,0.0696,0.144,0,0.101,0.195,144.937,4
spotify:track:01ottzmW5l3tPNqhSeJRB7,On the Lookout,From Artz Unknown,"Kankick,Kombo,Wild Child",2001,259560,33,FALSE,,1970-01-01T00:00:00Z,"jazz rap,boom bap,smooth jazz,jazz de fusão japonês",KANKICK PRODUCTIONS,0.705,0.573,1,-9.444,1,0.386,0.462,0,0.12,0.639,92.064,4
spotify:track:4gkl7QbQvBd3TM9PhlWFkI,Love Yourz,2014 Forest Hills Drive,J. Cole,09/12/2014,211680,1,TRUE,,1970-01-01T00:00:00Z,rap,Roc Nation/Columbia,0.502,0.623,8,-8.812,1,0.44,0.609,0,0.119,0.399,75.578,1
